date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:39:58	314/314	---M--	200	added ('OK')	image/png	etag:%227a61a2d169efb5b62d0dca51d727629a%22	https://github.githubassets.com/images/modules/ajax/success@2x.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/ajax/success@2x.png	(from https://github.githubassets.com/assets/frameworks-6548d5a1dd84bd83036c6a914b25b4ae.css)
08:39:58	358/358	---M--	200	added ('OK')	image/png	etag:%225db005f6b988f54b5a4f0cc5484b0d55%22	https://github.githubassets.com/images/modules/ajax/error@2x.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/ajax/error@2x.png	(from https://github.githubassets.com/assets/frameworks-6548d5a1dd84bd83036c6a914b25b4ae.css)
08:39:58	2672/2672	---M--	200	added ('OK')	image/gif	etag:%22a064205fe7f5f9225c1a3e57521e86e5%22	https://github.githubassets.com/images/spinners/octocat-spinner-32-EAF2F5.gif	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/spinners/octocat-spinner-32-EAF2F5.gif	(from https://github.githubassets.com/assets/frameworks-6548d5a1dd84bd83036c6a914b25b4ae.css)
08:39:58	2389/2389	---M--	200	added ('OK')	image/gif	etag:%223b0f084488e6b71dcca727c28d7b7e20%22	https://github.githubassets.com/images/spinners/octocat-spinner-16px-EAF2F5.gif	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/spinners/octocat-spinner-16px-EAF2F5.gif	(from https://github.githubassets.com/assets/frameworks-6548d5a1dd84bd83036c6a914b25b4ae.css)
08:39:59	27949/27949	---M--	200	added ('OK')	image/png	etag:%22485f4df8aad4dd9cf559fc5edc1b9a9a%22	https://github.githubassets.com/images/modules/site/netneutrality/netneutrality.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/site/netneutrality/netneutrality.png	(from https://github.githubassets.com/assets/site-1cd57b56e5c8f7c49216299a13bafc79.css)
08:39:59	9532/9532	---M--	200	added ('OK')	image/png	etag:%22108cbe1d8b4675d419b814328681b0a4%22	https://github.githubassets.com/images/modules/site/illflow_window_ui.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/site/illflow_window_ui.png	(from https://github.githubassets.com/assets/site-1cd57b56e5c8f7c49216299a13bafc79.css)
08:39:59	9267/9267	---M--	200	added ('OK')	image/png	etag:%22d4dc4eda0f82a763b79aef091091e6af%22	https://github.githubassets.com/images/modules/site/business-security-illflow-bg.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/site/business-security-illflow-bg.png	(from https://github.githubassets.com/assets/site-1cd57b56e5c8f7c49216299a13bafc79.css)
08:39:59	234696/234696	---M--	200	added ('OK')	image/jpeg	etag:%221ab1a4c45ad322232e2537f992d65358%22	https://github.githubassets.com/images/modules/site/features/actions-hero-bg.jpg	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/site/features/actions-hero-bg.jpg	(from https://github.githubassets.com/assets/site-1cd57b56e5c8f7c49216299a13bafc79.css)
08:40:00	333/333	---M--	200	added ('OK')	image/png	etag:%2251d0dee815f142768f0f7c8527572703%22	https://github.githubassets.com/images/modules/pulls/progressive-disclosure-line@2x.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/pulls/progressive-disclosure-line@2x.png	(from https://github.githubassets.com/assets/github-697e0e90ba73ba5a5a76f3a770410fa4.css)
08:40:00	90/90	---M--	200	added ('OK')	image/png	etag:%226425b7fc9d8e332e4a4417e4789c2ba7%22	https://github.githubassets.com/images/modules/pagehead/background-yellowhatch-v3.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/pagehead/background-yellowhatch-v3.png	(from https://github.githubassets.com/assets/github-697e0e90ba73ba5a5a76f3a770410fa4.css)
08:40:00	7884/7884	---M--	200	added ('OK')	image/gif	etag:%22d64dea47ee6fd90800ec546c2544abfb%22	https://github.githubassets.com/images/spinners/octocat-spinner-64.gif	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/spinners/octocat-spinner-64.gif	(from https://github.githubassets.com/assets/github-697e0e90ba73ba5a5a76f3a770410fa4.css)
08:40:01	1218/1218	---M--	200	added ('OK')	image/png	etag:%221e25c43e4cabce34a714250007c9f3d1%22	https://github.githubassets.com/images/modules/jobs/logo.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/jobs/logo.png	(from https://github.githubassets.com/assets/github-697e0e90ba73ba5a5a76f3a770410fa4.css)
08:40:01	49/49	---M--	200	added ('OK')	image/gif	etag:%221c82a54930693dbd7ec7a81c9e09ad7e%22	https://github.githubassets.com/images/modules/commit/trans_bg.gif	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/commit/trans_bg.gif	(from https://github.githubassets.com/assets/github-697e0e90ba73ba5a5a76f3a770410fa4.css)
08:40:01	11527/11527	---M--	200	added ('OK')	image/gif	etag:%22774660632e2a9e6708a2ceed5126a5e2%22	https://github.githubassets.com/images/spinners/octocat-spinner-128.gif	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/spinners/octocat-spinner-128.gif	(from https://github.githubassets.com/assets/github-697e0e90ba73ba5a5a76f3a770410fa4.css)
08:40:02	913/913	---M-Z	200	added ('OK')	text/plain	etag:W/%225e53aaf7-7bde%22	https://github.com/robots.txt		(from https://github.com/tailwindcss/tailwindcss/blob/master/stubs/defaultConfig.stub.js)
08:40:03	550/550	---M-Z	200	added ('OK')	text/xml	etag:W/%225e53ab12-226%22	https://github.com/opensearch.xml	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/opensearch.xml	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:03	7038/7038	---M--	200	added ('OK')	image/png	etag:%227daa31312757d3e58f7a27b726970eed%22	https://github.githubassets.com/images/modules/open_graph/github-logo.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/open_graph/github-logo.png	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:03	22772/22772	---M--	200	added ('OK')	image/png	etag:%2209f5c6ae0d73877c4fc2595170735ff9%22	https://github.githubassets.com/images/modules/open_graph/github-mark.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/open_graph/github-mark.png	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:03	34098/34098	---M--	200	added ('OK')	image/png	etag:%221e6b64cf13587210e41b79fd2086c266%22	https://github.githubassets.com/images/modules/open_graph/github-octocat.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/images/modules/open_graph/github-octocat.png	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:04	16732/16732	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:40:04%20GMT	https://github.com/login	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/login.html	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:04	812/812	---M-Z	200	added ('OK')	application/manifest+json	etag:W/%22fc98210d9a2739bfcd9b805459fef518%22	https://github.com/manifest.json	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/manifest.json	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:05	13961/13961	---MCZ	200	added ('OK')	text/html	etag:W/%221d72b7488dd2bc0154c6d36217e7acf8%22	https://github.com/password_reset	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/password_reset.html	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:05	56440/56440	---MCZ	200	added ('OK')	text/html	etag:W/%22319d356fcef3734dfd3acada7c1e6e4d%22	https://github.com/join?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js&source=login	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/join219f.html	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:06	123/123	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:40:06%20GMT	https://github.com/site/terms	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/site/terms.1ef.delayed	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:06	124/124	---M--	302	error ('Found')	text/html	date:Mon,%2024%20Feb%202020%2011:40:06%20GMT	https://github.com/site/privacy	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/site/privacy.1f0.delayed	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:07	92/92	---M--	302	error ('Found')	text/html	date:Mon,%2024%20Feb%202020%2011:40:07%20GMT	https://github.com/contact	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/contact.1f1.delayed	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:07	943/943	---M-Z	200	added ('OK')	application/javascript	etag:%22e7b77bb013569967de1ffe710550886c%22	https://github.githubassets.com/assets/unsupported-bootstrap-e32cc11f.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.githubassets.com/assets/unsupported-bootstrap-e32cc11f.js	(from https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblob%2Fmaster%2Fstubs%2FdefaultConfig.stub.js)
08:40:08	35296/35296	---M-Z	200	added ('OK')	text/html	etag:W/%22db056b1a479c095d963312185e8b2379%22	https://github.com/tailwindcss/tailwindcss/refs-tags/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob&tag_name=master	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/refs-tags/master/stubs/defaultConfig.stubb1d3.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:09	209386/209386	---MCZ	200	added ('OK')	text/html	etag:W/%229d4907a72ca9c9bc6605e2f886ead6a7%22	https://github.com/tailwindcss/tailwindcss/blob/1.1.3/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/1.1.3/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:10	268803/268803	---MCZ	200	added ('OK')	text/html	etag:W/%2274c48c1cffd2d2d7566b852d5626b4a9%22	https://github.com/tailwindcss/tailwindcss/blob/add-grid-row-defaults/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/add-grid-row-defaults/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:11	210030/210030	---MCZ	200	added ('OK')	text/html	etag:W/%229d03d18e6a673f9d05b1a2c20ed07f5b%22	https://github.com/tailwindcss/tailwindcss/blob/allow-plugins-to-modify-config/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/allow-plugins-to-modify-config/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:12	209770/209770	---MCZ	200	added ('OK')	text/html	etag:W/%22c649f072621ce44df9491c5d584a3a30%22	https://github.com/tailwindcss/tailwindcss/blob/array-config-support/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/array-config-support/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:13	259153/259153	---MCZ	200	added ('OK')	text/html	etag:W/%22e65d98afdb76de9e1c0a5b5c6b4bbbec%22	https://github.com/tailwindcss/tailwindcss/blob/combine-gap-plugins/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/combine-gap-plugins/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:14	279115/279115	---MCZ	200	added ('OK')	text/html	etag:W/%2265d38735630b7e44c0b914ff1ba031fc%22	https://github.com/tailwindcss/tailwindcss/blob/fixed-line-height-values/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/fixed-line-height-values/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:14	221535/221535	---MCZ	200	added ('OK')	text/html	etag:W/%226beb9650fbb70e07c311247a40a7fe8a%22	https://github.com/tailwindcss/tailwindcss/blob/max-width-none/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/max-width-none/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:15	209516/209516	---MCZ	200	added ('OK')	text/html	etag:W/%2220754d47208941d16be4d88b9cbabd28%22	https://github.com/tailwindcss/tailwindcss/blob/next-patch/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/next-patch/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:16	210004/210004	---MCZ	200	added ('OK')	text/html	etag:W/%225245f9a5391b56deb9f225c71998b478%22	https://github.com/tailwindcss/tailwindcss/blob/pass-config-utils-recursively/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/pass-config-utils-recursively/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:17	270804/270804	---MCZ	200	added ('OK')	text/html	etag:W/%22af262e8f8ff7d8a20a462f485a67ed20%22	https://github.com/tailwindcss/tailwindcss/blob/remove-inter/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/remove-inter/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:18	209874/209874	---MCZ	200	added ('OK')	text/html	etag:W/%22017cbe2fa16c8118e2424c4cc1709605%22	https://github.com/tailwindcss/tailwindcss/blob/resolve-multiple-configs/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/resolve-multiple-configs/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:19	271344/271344	---MCZ	200	added ('OK')	text/html	etag:W/%228d9b95921c86a9b2798f7d0c3a708124%22	https://github.com/tailwindcss/tailwindcss/blob/revert-1336-support-import-syntax/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/revert-1336-support-import-syntax/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:19	221433/221433	---MCZ	200	added ('OK')	text/html	etag:W/%22b1ab15fe90461f22759a902d7388009d%22	https://github.com/tailwindcss/tailwindcss/blob/rounded-md/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/rounded-md/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:20	259101/259101	---MCZ	200	added ('OK')	text/html	etag:W/%225b84fa75c58936d61dc559b06a1bb4be%22	https://github.com/tailwindcss/tailwindcss/blob/transition-shadow/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/transition-shadow/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:21	271366/271366	---MCZ	200	added ('OK')	text/html	etag:W/%22c6255579c416718161ce51a031732d67%22	https://github.com/tailwindcss/tailwindcss/blob/use-font-sans-by-default/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/use-font-sans-by-default/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:22	207999/207999	---MCZ	200	added ('OK')	text/html	etag:W/%22c4bd4a09c508c75f4d554928ee7513dd%22	https://github.com/tailwindcss/tailwindcss/blob/v1.0.5/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/v1.0.5/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/refs/master/stubs/defaultConfig.stub.js?source_action=show&source_controller=blob)
08:40:24	164064/164064	---MCZ	200	added ('OK')	text/html	etag:W/%2272120e9840251d9136bab632a1237e7f%22	https://github.com/tailwindcss/tailwindcss/commits/master?after=254252ac8eb2ce0fba69409664c5eb212d6b07e6+34&author=adamwathan&path%5B%5D=stubs&path%5B%5D=defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/commits/master87dd.html	(from https://github.com/tailwindcss/tailwindcss/commits/master/stubs/defaultConfig.stub.js?author=adamwathan)
08:40:25	16950/16950	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:40:24%20GMT	https://github.com/login?return_to=%2Ftailwindcss%2Ftailwindcss%2Fblame%2Fmaster%2Fstubs%2FdefaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/login8837.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:26	438312/438312	---MCZ	200	added ('OK')	text/html	etag:W/%22201562e24d01271f071fa638d31efd53%22	https://github.com/tailwindcss/tailwindcss/blame/b5c3035bf17707999d3b692de46f94637eb0fb41/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/b5c3035bf17707999d3b692de46f94637eb0fb41/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:27	231877/231877	---MCZ	200	added ('OK')	text/html	etag:W/%22efcd069e5c8b00f3805ff310a3fc7c20%22	https://github.com/tailwindcss/tailwindcss/blame/9e4f54a17f18b784a0d446b5c60ea5c9c8c34b3d/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/9e4f54a17f18b784a0d446b5c60ea5c9c8c34b3d/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:30	464462/464462	---MCZ	200	added ('OK')	text/html	etag:W/%229119e8edbf2451684a7f201856810b99%22	https://github.com/tailwindcss/tailwindcss/blame/6c876071c5b0517f95336a21938b97ec572b0713/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/6c876071c5b0517f95336a21938b97ec572b0713/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:31	535716/535716	---MCZ	200	added ('OK')	text/html	etag:W/%2262f650f070b6fbfd595341ecc3a8d616%22	https://github.com/tailwindcss/tailwindcss/blame/009f52d07fbf8fdaa10a54c3e118848ecc212a83/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/009f52d07fbf8fdaa10a54c3e118848ecc212a83/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:32	670795/670795	---MCZ	200	added ('OK')	text/html	etag:W/%2236bf9fef1281f7c04ac733764dbc451f%22	https://github.com/tailwindcss/tailwindcss/blame/1b29fdfc9f2f8206c9421d84f4546b53ebe6f1ee/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/1b29fdfc9f2f8206c9421d84f4546b53ebe6f1ee/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:34	528748/528748	---MCZ	200	added ('OK')	text/html	etag:W/%2295ed10b1f656efe9a8f30b3cfda990b0%22	https://github.com/tailwindcss/tailwindcss/blame/cd63948fa277a676bb2b73398f8a74b14c6149ee/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/cd63948fa277a676bb2b73398f8a74b14c6149ee/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:35	706090/706090	---MCZ	200	added ('OK')	text/html	etag:W/%22276ac3ed11e5361869ec45e4b819fbe5%22	https://github.com/tailwindcss/tailwindcss/blame/f07475e62189e68a9f9a6c3b6cc50c5a91f74822/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/f07475e62189e68a9f9a6c3b6cc50c5a91f74822/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:36	481394/481394	---MCZ	200	added ('OK')	text/html	etag:W/%22b20376d4b29edd92c701a58164e8cae6%22	https://github.com/tailwindcss/tailwindcss/blame/ecd1d102643e1c259d00b4f392bbdc71a86d8615/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/ecd1d102643e1c259d00b4f392bbdc71a86d8615/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:37	321847/321847	---MCZ	200	added ('OK')	text/html	etag:W/%22e3d7959fdebaf336c1a94952923abf20%22	https://github.com/tailwindcss/tailwindcss/blame/63c3ca2708c5ab95aa75ab5dd22e716b60fe27ef/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/63c3ca2708c5ab95aa75ab5dd22e716b60fe27ef/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:39	390727/390727	---MCZ	200	added ('OK')	text/html	etag:W/%2223c5d7453d5de5b287e414ef0b973dbf%22	https://github.com/tailwindcss/tailwindcss/blame/a92faeefac4d9fc0ac498d707406130960821523/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/a92faeefac4d9fc0ac498d707406130960821523/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:40	340370/340370	---MCZ	200	added ('OK')	text/html	etag:W/%22763433538bd101508af8799fabfe0fbb%22	https://github.com/tailwindcss/tailwindcss/blame/e9b4014131bcb81212fd534addeca49f1f754930/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/e9b4014131bcb81212fd534addeca49f1f754930/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:41	704188/704188	---MCZ	200	added ('OK')	text/html	etag:W/%22e30151650ae1abff4ab3dcd2762bc2d4%22	https://github.com/tailwindcss/tailwindcss/blame/86e8e389ffb254c1f555d346a34888b9a35dc5f9/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/86e8e389ffb254c1f555d346a34888b9a35dc5f9/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
08:40:42	302762/302762	---MCZ	200	added ('OK')	text/html	etag:W/%22f2fa28660453578e3c2233a33c73c307%22	https://github.com/tailwindcss/tailwindcss/blame/fcd0f364db6faf4b6e6cae57f524c29b7a89be60/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blame/fcd0f364db6faf4b6e6cae57f524c29b7a89be60/stubs/defaultConfig.stub.html	(from https://github.com/tailwindcss/tailwindcss/blame/master/stubs/defaultConfig.stub.js)
